driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
BaseAStar_1,19,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3816
BaseAStar_2,19,A,P,AE->EF->FJ->JO->OP,94.0,541.42,34.56,0.1819
BaseAStar_0,20,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.27,0.3851
BaseAStar_1,20,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3816
BaseAStar_2,20,A,P,AE->EF->FJ->JO->OP,94.0,541.42,34.56,0.1819
BaseAStar_0,21,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.27,0.3851
BaseAStar_1,21,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3816
BaseAStar_2,21,A,P,AE->EF->FJ->JO->OP,94.0,541.42,34.56,0.1819
BaseAStar_0,22,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.27,0.3851
BaseAStar_1,22,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3816
BaseAStar_2,22,A,P,AE->EF->FJ->JO->OP,94.0,541.42,34.56,0.1819
BaseAStar_0,23,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.27,0.3851
BaseAStar_1,23,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3816
BaseAStar_2,23,A,P,AE->EF->FJ->JO->OP,94.0,541.42,34.56,0.1819
BaseAStar_0,24,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.27,0.3851
BaseAStar_1,24,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3816
BaseAStar_2,24,A,P,AE->EF->FJ->JO->OP,94.0,541.42,34.56,0.1819
BaseAStar_0,25,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.27,0.3851
BaseAStar_1,25,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3816
BaseAStar_2,25,A,P,AE->EF->FJ->JO->OP,94.0,541.42,34.56,0.1819
BaseAStar_0,26,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.27,0.3851
BaseAStar_1,26,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3816
BaseAStar_2,26,A,P,AE->EF->FJ->JO->OP,94.0,541.42,34.56,0.1819
BaseAStar_0,27,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.27,0.3851
