driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
Cautious_2,5,A,P,AB->BF->FJ->JN->NO->OP,55.0,600.0,39.85,0.0022
Balanced_0,5,A,P,AB->BF->FJ->JK->KL->LP,53.0,600.0,42.55,0.0079
Balanced_1,5,A,P,AE->EF->FJ->JK->KL->LP,78.0,600.0,37.02,0.1505
Balanced_2,5,A,P,AE->EF->FJ->JK->KL->LP,78.0,600.0,36.89,0.1548
Explorer_0,6,A,P,AB->BF->FJ->JK->KO->OP,86.0,600.0,25.55,0.3774
Explorer_1,6,A,P,AB->BF->FJ->JK->KL->LP,86.0,600.0,26.3,0.3753
Explorer_2,6,A,P,AB->BF->FJ->JK->KO->OP,86.0,600.0,26.33,0.3586
Habitual_0,6,A,P,AE->EF->FG->GK->KL->LP,64.0,600.0,34.88,0.2462
Habitual_1,6,A,P,AE->EF->FG->GK->KL->LP,64.0,600.0,35.36,0.2375
Habitual_2,6,A,P,AE->EF->FG->GK->KL->LP,64.0,600.0,35.48,0.2347
Cautious_0,6,A,P,AE->EI->IJ->JN->NO->OP,62.0,600.0,35.81,0.1371
Cautious_1,6,A,P,AE->EI->IJ->JN->NO->OP,62.0,600.0,35.81,0.1371
Cautious_2,6,A,P,AB->BF->FJ->JN->NO->OP,90.0,600.0,32.0,0.1978
Balanced_0,6,A,P,AB->BF->FJ->JK->KL->LP,91.0,600.0,33.64,0.2002
Balanced_1,6,A,P,AE->EF->FJ->JK->KL->LP,83.0,600.0,34.02,0.2264
Balanced_2,6,A,P,AE->EF->FJ->JK->KL->LP,83.0,600.0,34.48,0.2148
Explorer_0,7,A,P,AE->EI->IJ->JK->KO->OP,68.0,600.0,33.09,0.2012
Explorer_1,7,A,P,AE->EI->IJ->JK->KL->LP,71.0,600.0,32.17,0.242
Explorer_2,7,A,P,AE->EI->IJ->JK->KO->OP,68.0,600.0,33.59,0.1912
Habitual_0,7,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.73,0.2645
Habitual_1,7,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,35.0,0.2579
Habitual_2,7,A,P,AE->EF->FG->GK->KL->LP,76.0,600.0,38.56,0.1688
Cautious_0,7,A,P,AB->BF->FJ->JN->NO->OP,63.0,600.0,36.38,0.0619
Cautious_1,7,A,P,AB->BF->FJ->JN->NO->OP,63.0,600.0,36.7,0.0562
Cautious_2,7,A,P,AE->EI->IJ->JN->NO->OP,75.0,600.0,38.9,0.0486
Balanced_0,7,A,P,AB->BF->FJ->JK->KL->LP,66.0,600.0,35.91,0.1215
Balanced_1,7,A,P,AE->EF->FJ->JK->KL->LP,77.0,600.0,39.68,0.084
