driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
BaseAStar_1,19,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,19,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,20,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,20,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,20,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,21,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,21,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,21,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,22,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,22,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,22,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,23,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,23,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,23,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,24,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,24,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,24,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,25,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,25,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,25,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,26,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,26,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,26,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,27,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,27,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,27,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,28,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,28,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,28,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,29,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,29,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,29,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,30,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,30,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,30,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,31,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,31,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,31,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,32,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,32,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,32,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,33,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,33,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,33,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,34,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,34,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,34,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
BaseAStar_0,35,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4016
BaseAStar_1,35,A,P,AE->EF->FJ->JO->OP,64.0,541.42,31.56,0.4
BaseAStar_2,35,A,P,AE->EF->FJ->JO->OP,86.0,541.42,27.52,0.4281
