driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
Adaptive_73,78,G,F,GF,16.0,141.42,32.5,0.315
Adaptive_55,70,A,C,AB->BC,44.0,308.11,34.55,0.3018
Adaptive_58,73,D,A,DA,16.0,150.0,35.0,0.265
Adaptive_9,65,J,E,JI->IE,33.0,316.23,35.45,0.2521
Adaptive_19,70,F,A,FG->GB->BA,78.0,457.65,27.44,0.4408
Adaptive_23,75,E,H,EI->IH,28.0,316.23,42.14,0.1329
Adaptive_41,73,G,J,GB->BC->CJ,50.0,458.11,34.5,0.2912
Adaptive_69,77,C,I,CH->HI,22.0,269.92,45.91,0.0764
Adaptive_32,63,C,E,CH->HI->IE,40.0,428.03,39.5,0.187
Adaptive_37,67,A,J,AD->DJ,41.0,330.28,37.44,0.2327
Adaptive_61,85,A,D,AD,11.0,150.0,49.09,0.0109
Adaptive_3,76,C,D,CJ->JD,57.0,330.28,37.6,0.2281
Adaptive_44,60,A,E,AD->DJ->JI->IE,70.0,646.51,34.14,0.2943
Adaptive_40,71,B,F,BH->HF,28.0,299.54,39.29,0.1921
Adaptive_60,73,A,C,AB->BC,36.0,308.11,34.24,0.3097
Adaptive_79,71,B,I,BH->HI,23.0,299.54,48.48,0.0183
Adaptive_35,83,E,I,EI,22.0,158.11,25.91,0.4764
Adaptive_75,63,G,F,GF,12.0,141.42,47.27,0.0436
Adaptive_17,74,I,A,IJ->JD->DA,66.0,488.39,35.61,0.2697
Adaptive_50,63,I,E,IE,17.0,158.11,33.82,0.2941
Adaptive_18,65,H,B,HB,11.0,141.42,47.73,0.0273
Adaptive_53,65,I,E,IE,17.0,158.11,34.41,0.2918
Adaptive_59,71,J,A,JD->DA,49.0,330.28,31.79,0.3472
Adaptive_76,81,I,C,IJ->JC,27.0,308.11,43.52,0.0911
Adaptive_78,74,C,D,CJ->JD,31.0,330.28,38.71,0.1884
Adaptive_62,72,J,H,JC->CH,22.0,261.8,45.91,0.0655
Adaptive_68,74,H,F,HF,20.0,158.11,28.5,0.417
Adaptive_52,69,H,J,HC->CJ,21.0,261.8,48.57,0.0171
Adaptive_10,70,B,H,BH,18.0,141.42,30.0,0.3789
Adaptive_16,71,G,A,GB->BA,50.0,316.23,25.82,0.4788
Adaptive_27,69,F,I,FE->EI,38.0,316.23,30.92,0.3621
Adaptive_45,74,G,H,GF->FH,33.0,299.54,33.48,0.2964
Adaptive_51,70,G,E,GF->FE,31.0,299.54,35.81,0.2394
Adaptive_71,70,D,E,DJ->JI->IE,88.0,496.51,35.77,0.2738
Adaptive_13,69,D,F,DJ->JC->CH->HF,91.0,600.19,31.5,0.3543
Adaptive_20,70,C,A,CB->BA,63.0,308.11,40.4,0.1762
Adaptive_48,68,A,B,AB,24.0,158.11,25.0,0.5
Adaptive_49,64,D,I,DJ->JI,52.0,338.39,27.56,0.4387
Adaptive_2,64,J,F,JC->CH->HF,45.0,419.92,34.67,0.2849
Adaptive_12,77,A,B,AB,28.0,158.11,25.91,0.4764
Adaptive_22,64,G,A,GB->BA,103.0,316.23,29.72,0.3863
Adaptive_28,81,F,I,FE->EI,39.0,316.23,32.56,0.3287
Adaptive_60,74,C,J,CJ,12.0,150.0,46.25,0.045
Adaptive_26,73,F,A,FH->HB->BA,51.0,457.65,39.71,0.1988
Adaptive_74,72,A,H,AB->BH,41.0,299.54,28.08,0.4241
Adaptive_40,72,F,E,FE,15.0,158.11,40.0,0.156
Adaptive_39,76,G,E,GF->FE,27.0,299.54,42.04,0.1326
Adaptive_55,71,C,I,CH->HI,21.0,269.92,50.0,0.0
Adaptive_65,74,D,J,DJ,23.0,180.28,28.91,0.4017
Adaptive_8,74,A,C,AB->BC,38.0,308.11,34.24,0.3097
Adaptive_41,74,J,I,JI,21.0,158.11,27.38,0.4381
Adaptive_78,75,D,A,DA,12.0,150.0,46.67,0.04
Adaptive_0,68,J,B,JC->CB,26.0,300.0,44.42,0.0808
Adaptive_62,73,H,B,HB,11.0,141.42,46.82,0.0382
Adaptive_64,79,E,H,EI->IH,39.0,316.23,30.0,0.3738
Adaptive_29,67,F,D,FH->HC->CJ->JD,51.0,600.19,44.12,0.0976
Adaptive_35,84,I,H,IH,17.0,158.11,34.41,0.2553
Adaptive_68,75,F,G,FG,12.0,141.42,44.17,0.0917
Adaptive_15,77,E,D,EI->IJ->JD,49.0,496.51,37.86,0.2094
Adaptive_21,67,D,B,DA->AB,54.0,308.11,34.26,0.2937
Adaptive_7,80,E,D,EI->IJ->JD,48.0,496.51,38.65,0.1992
Adaptive_18,66,B,H,BH,17.0,141.42,41.15,0.1292
Adaptive_10,71,H,C,HC,13.0,111.8,33.46,0.2862
Adaptive_23,76,H,F,HF,26.0,158.11,26.36,0.4645
Adaptive_24,69,J,A,JD->DA,29.0,330.28,41.72,0.1324
Adaptive_31,73,F,J,FH->HC->CJ,39.0,419.92,41.54,0.1477
Adaptive_61,86,D,J,DJ,24.0,180.28,27.92,0.4242
Adaptive_27,70,I,J,IJ,14.0,158.11,41.43,0.1286
Adaptive_34,63,F,C,FH->HC,31.0,269.92,35.33,0.26
Adaptive_48,69,B,H,BH,13.0,141.42,41.92,0.1154
Adaptive_72,67,G,I,GF->FE->EI,67.0,457.65,33.85,0.3018
Adaptive_6,72,J,E,JI->IE,32.0,316.23,36.56,0.2519
Adaptive_12,78,B,H,BH,12.0,141.42,43.75,0.085
Adaptive_49,65,I,J,IJ,14.0,158.11,41.43,0.1243
Adaptive_51,71,E,F,EF,15.0,158.11,40.67,0.1533
Adaptive_71,71,E,F,EF,15.0,158.11,40.33,0.1667
Adaptive_4,77,J,E,JI->IE,32.0,316.23,35.78,0.2675
Adaptive_11,80,A,C,AB->BC,34.0,308.11,33.94,0.3176
Adaptive_47,67,C,E,CH->HF->FE,45.0,428.03,35.0,0.2902
Adaptive_28,82,I,H,IH,16.0,158.11,36.88,0.2113
Adaptive_30,64,B,D,BA->AD,91.0,308.11,33.24,0.3141
Adaptive_14,69,F,D,FH->HC->CJ->JD,51.0,600.19,44.71,0.0831
Adaptive_38,73,B,F,BH->HF,45.0,299.54,30.44,0.3773
Adaptive_55,72,I,J,IJ,14.0,158.11,43.21,0.1071
Adaptive_56,66,D,I,DJ->JI,53.0,338.39,29.47,0.3906
Adaptive_68,76,G,F,GF,11.0,141.42,50.0,0.0
Adaptive_76,82,C,G,CB->BG,25.0,308.11,46.4,0.0456
Adaptive_21,68,B,H,BH,11.0,141.42,48.64,0.0164
Adaptive_33,67,G,A,GB->BA,57.0,316.23,33.95,0.3053
Adaptive_58,74,A,B,AB,36.0,158.11,25.91,0.4764
Adaptive_36,77,C,A,CB->BA,51.0,308.11,39.22,0.2047
Adaptive_37,68,J,E,JI->IE,34.0,316.23,34.26,0.3059
Adaptive_43,79,A,F,AB->BH->HF,69.0,457.65,28.28,0.4227
Adaptive_2,65,F,C,FH->HC,21.0,269.92,49.76,0.0029
Adaptive_59,72,A,B,AB,28.0,158.11,25.91,0.4764
Adaptive_73,79,F,I,FE->EI,39.0,316.23,32.95,0.3159
Adaptive_46,70,H,A,HB->BA,62.0,299.54,40.81,0.1723
Adaptive_66,68,A,F,AB->BH->HF,65.0,457.65,27.7,0.4311
Adaptive_31,74,J,C,JC,13.0,150.0,42.31,0.1108
Adaptive_3,77,D,C,DJ->JC,37.0,330.28,32.97,0.3141
Adaptive_22,65,A,B,AB,24.0,158.11,26.36,0.4645
Adaptive_35,85,H,B,HB,17.0,141.42,30.29,0.3624
Adaptive_45,75,H,J,HC->CJ,27.0,261.8,37.04,0.2156
Adaptive_69,78,I,F,IH->HF,40.0,316.23,32.25,0.334
Adaptive_71,72,F,H,FH,12.0,158.11,49.17,0.01
Adaptive_44,61,E,B,EF->FG->GB,38.0,457.65,43.68,0.0974
Adaptive_17,75,A,C,AB->BC,35.0,308.11,33.79,0.3194
Adaptive_48,70,H,B,HB,16.0,141.42,32.19,0.3375
Adaptive_61,87,J,I,JI,18.0,158.11,32.78,0.3156
Adaptive_11,81,C,J,CJ,16.0,150.0,34.38,0.2663
Adaptive_76,83,G,F,GF,12.0,141.42,45.0,0.06
Adaptive_0,69,B,F,BG->GF,25.0,299.54,45.4,0.0552
Adaptive_62,74,B,F,BG->GF,25.0,299.54,45.0,0.0624
Adaptive_12,79,H,B,HB,20.0,141.42,41.15,0.14
Adaptive_52,70,J,G,JC->CB->BG,36.0,458.11,47.08,0.0433
Adaptive_59,73,B,C,BC,11.0,150.0,49.55,0.0055
Adaptive_67,71,D,F,DJ->JC->CH->HF,84.0,600.19,33.78,0.3126
Adaptive_1,67,F,D,FH->HC->CJ->JD,56.0,600.19,39.46,0.1886
Adaptive_58,75,B,G,BG,14.0,158.11,42.86,0.1029
Adaptive_31,75,C,B,CB,11.0,150.0,50.0,0.0
Adaptive_27,71,J,B,JC->CB,24.0,300.0,45.83,0.06
Adaptive_35,86,B,H,BH,11.0,141.42,46.82,0.0382
Adaptive_63,63,D,B,DA->AB,67.0,308.11,38.66,0.2
Adaptive_71,73,H,B,HB,11.0,141.42,47.27,0.0327
Adaptive_77,73,A,I,AD->DJ->JI,58.0,488.39,39.31,0.1962
Adaptive_4,78,E,G,EF->FG,23.0,299.54,48.26,0.0209
Adaptive_34,64,C,G,CB->BG,25.0,308.11,46.2,0.0552
Adaptive_44,62,B,H,BH,11.0,141.42,47.27,0.0327
Adaptive_16,72,A,J,AD->DJ,40.0,330.28,33.12,0.3255
Adaptive_25,73,E,A,EI->IJ->JD->DA,62.0,646.51,38.69,0.2148
Adaptive_47,68,E,G,EF->FG,23.0,299.54,48.48,0.0183
Adaptive_66,69,F,H,FH,15.0,158.11,39.33,0.1893
Adaptive_72,68,I,F,IE->EF,26.0,316.23,45.77,0.0785
Adaptive_19,71,A,I,AD->DJ->JI,55.0,488.39,37.73,0.2302
Adaptive_29,68,D,B,DA->AB,32.0,308.11,41.41,0.1494
Adaptive_38,74,F,C,FH->HC,21.0,269.92,48.33,0.02
Adaptive_57,74,D,E,DJ->JI->IE,62.0,496.51,30.25,0.3702
Adaptive_79,72,I,F,IH->HF,50.0,316.23,33.2,0.2964
Adaptive_18,67,H,E,HI->IE,31.0,316.23,38.23,0.2142
Adaptive_26,74,A,H,AB->BH,38.0,299.54,33.33,0.3206
Adaptive_55,73,J,H,JC->CH,22.0,261.8,46.82,0.0491
Adaptive_60,75,J,E,JI->IE,39.0,316.23,29.87,0.3733
Adaptive_75,64,F,A,FH->HB->BA,50.0,457.65,33.8,0.3032
Adaptive_6,73,E,I,EI,29.0,158.11,25.43,0.4887
Adaptive_48,71,B,G,BG,14.0,158.11,41.07,0.1371
Adaptive_54,68,F,D,FG->GB->BA->AD,129.0,607.65,33.78,0.3096
Adaptive_65,75,J,E,JI->IE,37.0,316.23,30.95,0.3541
Adaptive_0,70,F,G,FG,11.0,141.42,47.73,0.0273
Adaptive_5,70,F,A,FH->HB->BA,72.0,457.65,34.58,0.2853
Adaptive_8,75,C,F,CH->HF,37.0,269.92,37.43,0.2416
Adaptive_3,78,C,J,CJ,19.0,150.0,28.68,0.4042
Adaptive_70,68,F,D,FG->GB->BA->AD,68.0,607.65,38.24,0.22
Adaptive_10,72,C,F,CH->HF,34.0,269.92,36.32,0.2629
Adaptive_74,73,H,D,HC->CJ->JD,42.0,442.08,38.57,0.1995
Adaptive_32,64,E,C,EI->IH->HC,60.0,428.03,33.16,0.3188
Adaptive_64,80,H,A,HB->BA,40.0,299.54,28.5,0.413
Adaptive_7,81,D,C,DJ->JC,38.0,330.28,32.97,0.3373
Adaptive_31,76,B,C,BC,13.0,150.0,44.62,0.0692
Adaptive_68,77,F,B,FG->GB,29.0,299.54,38.28,0.2179
Adaptive_27,72,B,C,BC,13.0,150.0,44.62,0.0692
Adaptive_35,87,H,I,HI,13.0,158.11,46.92,0.0369
Adaptive_49,66,J,E,JI->IE,36.0,316.23,38.83,0.1993
Adaptive_71,74,B,G,BG,13.0,158.11,44.23,0.0738
